,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2020-07-02 19:25:00,0.6924,28.04,1.2472,9120.0,343.0,2164.0,0.73725,62.98,3129.25,1.1255,125.7265625,135.9,49.05,0.0093075,103.1,434.25,100.05,1806.2,1020.0,22295.0,22345.0,10353.75,1433.3,891.5,12.24,1.0597,296.1,157.359375,110.40625,139.140625,217.875,178.46875,29.1,492.0,25759.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.3,1787.4,2.7465,1.2259,1.724,828.9,1.2463,18.27,350.1
2020-07-02 19:26:00,0.6923,28.04,1.2472,9120.0,343.0,2164.0,0.73725,62.98,3128.75,1.1255,125.7265625,135.9,49.05,0.0093075,103.1,434.25,100.05,1806.2,1020.0,22295.0,22345.0,10353.5,1433.1,891.5,12.24,1.0597,296.1,157.359375,110.40625,139.140625,217.875,178.46875,29.15,492.0,25754.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.29,1787.5,2.746,1.2259,1.724,828.9,1.2463,18.27,350.1
2020-07-02 19:27:00,0.6923,28.04,1.2472,9120.0,343.0,2164.0,0.73725,62.98,3128.75,1.1255,125.7265625,135.9,49.05,0.0093075,103.1,434.25,100.05,1806.2,1020.0,22290.0,22345.0,10353.25,1433.1,891.5,12.24,1.0597,296.1,157.359375,110.40625,139.140625,217.875,178.46875,29.15,492.0,25755.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.28,1787.3,2.746,1.2259,1.724,828.9,1.2463,18.265,350.1
2020-07-02 19:28:00,0.6923,28.04,1.2472,9115.0,343.0,2164.0,0.73725,62.98,3128.75,1.12555,125.7265625,135.9,49.05,0.0093075,103.1,434.25,100.05,1806.2,1020.0,22290.0,22345.0,10353.5,1433.2,891.5,12.24,1.0597,296.1,157.359375,110.40625,139.140625,217.875,178.46875,29.15,492.0,25754.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.28,1787.3,2.746,1.2259,1.724,828.9,1.2463,18.265,350.1
2020-07-02 19:29:00,0.6923,28.04,1.2472,9115.0,343.0,2164.0,0.73725,62.98,3128.5,1.12555,125.7265625,135.9,49.05,0.0093075,103.1,434.25,100.05,1806.2,1020.0,22290.0,22330.0,10353.25,1433.2,891.5,12.24,1.0597,296.1,157.359375,110.40625,139.140625,217.875,178.46875,29.15,492.0,25752.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.29,1787.3,2.746,1.2259,1.724,828.9,1.2463,18.265,350.1
2020-07-02 19:30:00,0.6923,28.04,1.2472,9115.0,343.0,2164.0,0.73725,62.98,3128.75,1.1256,125.7265625,135.9,49.05,0.0093075,103.1,434.25,100.05,1806.2,1020.0,22280.0,22330.0,10353.5,1433.2,891.5,12.24,1.0597,296.1,157.359375,110.40625,139.140625,217.875,178.46875,29.15,492.0,25752.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.29,1787.2,2.746,1.2259,1.724,828.6,1.2463,18.265,350.1
2020-07-02 19:31:00,0.6923,28.04,1.2473,9115.0,343.0,2164.0,0.73725,62.98,3128.75,1.1256,125.7265625,135.9,49.05,0.0093075,103.1,434.25,100.05,1806.2,1020.0,22285.0,22330.0,10354.0,1432.8,891.5,12.24,1.0598,296.1,157.359375,110.40625,139.140625,217.875,178.46875,29.15,492.0,25752.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.3,1787.3,2.746,1.2259,1.724,828.6,1.2463,18.265,350.1
2020-07-02 19:32:00,0.6925,28.04,1.2473,9115.0,343.0,2164.0,0.7373,62.98,3129.0,1.12565,125.7265625,135.9,49.05,0.0093075,103.1,434.25,100.05,1806.2,1020.0,22290.0,22330.0,10354.5,1432.9,891.5,12.24,1.0598,296.1,157.359375,110.40625,139.140625,217.875,178.46875,29.15,492.0,25757.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.31,1786.8,2.7465,1.2259,1.724,828.6,1.2463,18.26,350.1
2020-07-02 19:33:00,0.6926,28.04,1.2474,9115.0,343.0,2164.0,0.7373,62.98,3129.5,1.12565,125.7265625,135.9,49.05,0.0093075,103.1,434.25,100.05,1806.2,1020.0,22285.0,22330.0,10355.25,1432.9,891.5,12.24,1.0598,296.1,157.359375,110.40625,139.140625,217.875,178.4375,29.15,492.0,25760.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.33,1787.1,2.7465,1.2259,1.724,828.6,1.2463,18.26,350.1
2020-07-02 19:34:00,0.6926,28.04,1.2474,9120.0,343.0,2164.0,0.7373,62.98,3129.75,1.12565,125.7265625,135.9,49.05,0.009308,103.1,434.25,100.05,1806.2,1020.0,22290.0,22330.0,10355.75,1433.5,891.5,12.24,1.0598,296.1,157.359375,110.40625,139.140625,217.875,178.4375,29.15,492.0,25763.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.35,1787.0,2.7465,1.2259,1.724,828.6,1.2463,18.26,350.1
2020-07-02 19:35:00,0.6926,28.04,1.2474,9125.0,343.0,2164.0,0.7373,62.98,3129.75,1.12565,125.7265625,135.9,49.05,0.0093075,103.1,434.25,100.05,1806.2,1020.0,22290.0,22330.0,10355.25,1433.5,891.5,12.24,1.0598,296.1,157.359375,110.40625,139.140625,217.875,178.4375,29.15,492.0,25762.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.33,1786.9,2.7465,1.2259,1.724,828.6,1.2463,18.26,350.1
2020-07-02 19:36:00,0.6926,28.04,1.2474,9125.0,343.0,2164.0,0.7373,62.98,3129.25,1.12565,125.7265625,135.9,49.05,0.0093075,103.1,434.25,100.05,1806.2,1020.0,22290.0,22330.0,10354.0,1433.5,891.5,12.24,1.0598,296.1,157.359375,110.40625,139.140625,217.875,178.4375,29.15,492.0,25760.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.33,1786.8,2.747,1.2259,1.724,828.6,1.2463,18.26,350.1
2020-07-02 19:37:00,0.6926,28.04,1.2475,9130.0,343.0,2164.0,0.7373,62.98,3129.5,1.12565,125.7265625,135.9,49.05,0.0093075,103.1,434.25,100.05,1806.2,1020.0,22290.0,22330.0,10354.5,1433.5,891.5,12.24,1.0598,296.1,157.359375,110.40625,139.140625,217.875,178.4375,29.15,492.0,25762.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.33,1787.0,2.747,1.2259,1.725,828.6,1.2463,18.26,350.1
2020-07-02 19:38:00,0.6926,28.04,1.2476,9130.0,343.0,2164.0,0.7373,62.98,3130.0,1.12565,125.7265625,135.9,49.05,0.0093075,103.1,434.25,100.05,1806.2,1020.0,22290.0,22330.0,10356.25,1433.5,891.5,12.24,1.0598,296.1,157.359375,110.40625,139.140625,217.875,178.4375,29.15,492.0,25766.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.31,1787.0,2.747,1.2259,1.724,828.6,1.2463,18.26,350.1
2020-07-02 19:39:00,0.6926,28.04,1.2476,9130.0,343.0,2164.0,0.7373,62.98,3130.0,1.12565,125.7265625,135.9,49.05,0.0093075,103.1,434.25,100.05,1806.2,1020.0,22285.0,22330.0,10356.75,1433.7,891.5,12.24,1.0598,296.1,157.359375,110.40625,139.15625,217.875,178.4375,29.15,492.0,25767.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.31,1787.2,2.747,1.2259,1.724,828.6,1.2463,18.26,350.1
2020-07-02 19:40:00,0.6926,28.04,1.2476,9130.0,343.0,2164.0,0.7374,62.98,3130.25,1.12565,125.7265625,135.9,49.05,0.0093075,103.1,434.25,100.05,1806.2,1020.0,22285.0,22330.0,10356.5,1433.6,891.5,12.24,1.0598,296.1,157.359375,110.40625,139.15625,217.875,178.4375,29.15,492.0,25767.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.32,1787.2,2.747,1.2259,1.724,828.6,1.2463,18.26,350.1
2020-07-02 19:41:00,0.6926,28.04,1.2476,9125.0,343.0,2164.0,0.7374,62.98,3129.5,1.12565,125.734375,135.9,49.05,0.009308499999999999,103.1,434.25,100.05,1806.2,1020.0,22280.0,22330.0,10355.0,1433.1,891.5,12.24,1.0598,296.1,157.375,110.40625,139.15625,217.90625,178.46875,29.15,492.0,25763.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.31,1787.1,2.747,1.2259,1.724,828.6,1.2463,18.26,350.1
2020-07-02 19:42:00,0.6924,28.04,1.2476,9125.0,343.0,2164.0,0.73735,62.98,3128.5,1.12565,125.7421875,135.9,49.05,0.009308499999999999,103.1,434.25,100.05,1806.2,1020.0,22270.0,22315.0,10350.25,1432.6,891.5,12.24,1.0598,296.1,157.375,110.40625,139.15625,217.90625,178.46875,29.15,492.0,25753.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.31,1786.9,2.7465,1.2259,1.724,829.7,1.2463,18.26,350.1
2020-07-02 19:43:00,0.6925,28.04,1.2476,9125.0,343.0,2164.0,0.73735,62.98,3129.5,1.12565,125.734375,135.9,49.05,0.009308499999999999,103.1,434.25,100.05,1806.2,1020.0,22285.0,22325.0,10354.25,1433.4,891.5,12.24,1.0598,296.1,157.375,110.40625,139.15625,217.90625,178.46875,29.15,492.0,25765.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.31,1787.1,2.7465,1.2259,1.724,830.0,1.2463,18.26,350.1
2020-07-02 19:44:00,0.6924,28.04,1.2475,9125.0,343.0,2164.0,0.73735,62.98,3129.5,1.12565,125.734375,135.9,49.05,0.0093095,103.1,434.25,100.05,1806.2,1020.0,22300.0,22335.0,10354.0,1433.2,891.5,12.24,1.0598,296.1,157.375,110.40625,139.15625,217.90625,178.46875,29.15,492.0,25764.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.31,1787.3,2.7465,1.2259,1.724,830.0,1.2463,18.265,350.1
2020-07-02 19:45:00,0.6924,28.04,1.2475,9130.0,343.0,2164.0,0.73735,62.98,3129.75,1.12565,125.734375,135.9,49.05,0.0093095,103.1,434.25,100.05,1806.2,1020.0,22305.0,22340.0,10354.75,1433.2,891.5,12.24,1.0598,296.1,157.375,110.41015625,139.15625,217.90625,178.46875,29.15,492.0,25766.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.31,1787.5,2.7465,1.2259,1.724,830.0,1.2463,18.265,350.1
2020-07-02 19:46:00,0.6924,28.04,1.2475,9130.0,343.0,2164.0,0.73735,62.98,3129.5,1.12565,125.734375,135.9,49.05,0.0093095,103.1,434.25,100.05,1806.2,1020.0,22290.0,22330.0,10354.0,1433.0,891.5,12.24,1.0598,296.1,157.375,110.41015625,139.15625,217.90625,178.5,29.15,492.0,25765.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.3,1787.3,2.7465,1.2251,1.724,830.0,1.2463,18.265,350.1
2020-07-02 19:47:00,0.6924,28.04,1.2475,9120.0,343.0,2164.0,0.7373,62.98,3129.0,1.12565,125.734375,135.9,49.05,0.009309999999999999,103.1,434.25,100.05,1806.2,1020.0,22280.0,22320.0,10353.25,1433.0,891.5,12.24,1.0598,296.1,157.375,110.41015625,139.15625,217.90625,178.46875,29.15,492.0,25758.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.31,1787.0,2.7465,1.2251,1.724,830.0,1.2463,18.265,350.1
2020-07-02 19:48:00,0.6924,28.04,1.2474,9120.0,343.0,2164.0,0.7372,62.98,3129.25,1.12565,125.734375,135.9,49.05,0.009311,103.1,434.25,100.05,1806.2,1020.0,22280.0,22320.0,10353.25,1433.0,891.5,12.24,1.0598,296.1,157.375,110.40625,139.15625,217.90625,178.46875,29.15,492.0,25761.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.29,1787.0,2.7465,1.2251,1.724,829.0,1.2463,18.25,350.1
2020-07-02 19:49:00,0.6924,28.04,1.2475,9125.0,343.0,2164.0,0.73725,62.98,3129.25,1.12565,125.734375,135.9,49.05,0.009311,103.1,434.25,100.05,1806.2,1020.0,22280.0,22325.0,10354.0,1432.6,891.5,12.24,1.0598,296.1,157.375,110.40625,139.15625,217.90625,178.46875,29.15,492.0,25760.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.32,1786.8,2.746,1.2251,1.723,828.3,1.2463,18.25,350.1
2020-07-02 19:50:00,0.6923,28.04,1.2475,9120.0,343.0,2164.0,0.73725,62.98,3129.5,1.1256,125.734375,135.9,49.05,0.009311,103.1,434.25,100.05,1806.2,1020.0,22285.0,22325.0,10354.75,1433.2,891.5,12.24,1.0598,296.1,157.375,110.40625,139.15625,217.90625,178.46875,29.15,492.0,25762.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.32,1787.1,2.746,1.2251,1.723,828.3,1.2463,18.255,350.1
2020-07-02 19:51:00,0.6923,28.04,1.2475,9120.0,343.0,2164.0,0.73725,62.98,3128.75,1.12565,125.7421875,135.9,49.05,0.0093115,103.1,434.25,100.05,1806.2,1020.0,22275.0,22315.0,10351.5,1432.6,891.5,12.24,1.0598,296.1,157.390625,110.40625,139.171875,217.96875,178.5,29.2,492.0,25753.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.29,1787.3,2.746,1.2251,1.723,828.4,1.2463,18.255,350.1
2020-07-02 19:52:00,0.6923,28.04,1.2474,9120.0,343.0,2164.0,0.73725,62.98,3128.0,1.12565,125.7421875,135.9,49.05,0.009309999999999999,103.1,434.25,100.05,1806.2,1020.0,22270.0,22310.0,10351.0,1432.4,891.5,12.24,1.0598,296.1,157.390625,110.40625,139.171875,217.96875,178.5,29.2,492.0,25747.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.3,1787.4,2.746,1.2251,1.722,828.4,1.2436,18.26,350.1
2020-07-02 19:53:00,0.6922,28.04,1.2475,9120.0,343.0,2164.0,0.73725,62.98,3128.0,1.12565,125.7421875,135.9,49.05,0.009309999999999999,103.1,434.25,100.05,1806.2,1020.0,22265.0,22310.0,10350.75,1432.7,891.5,12.24,1.0598,296.1,157.390625,110.40625,139.15625,217.96875,178.5,29.2,492.0,25748.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.28,1787.3,2.7455,1.2251,1.722,828.4,1.2436,18.26,350.1
2020-07-02 19:54:00,0.6922,28.04,1.2474,9120.0,343.0,2164.0,0.7371,62.98,3128.25,1.12555,125.7421875,135.9,49.05,0.009310500000000001,103.1,434.25,100.05,1806.2,1020.0,22265.0,22310.0,10350.75,1432.7,891.5,12.24,1.0598,296.1,157.390625,110.40625,139.171875,217.96875,178.46875,29.2,492.0,25748.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.29,1787.1,2.7455,1.2251,1.722,828.3,1.2436,18.26,350.1
2020-07-02 19:55:00,0.6922,28.04,1.2474,9120.0,343.0,2164.0,0.7371,62.98,3128.25,1.12555,125.7421875,135.9,49.05,0.009310500000000001,103.1,434.25,100.05,1806.2,1020.0,22265.0,22310.0,10351.25,1432.3,891.5,12.24,1.0598,296.1,157.390625,110.40625,139.171875,217.9375,178.46875,29.2,492.0,25747.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.73,1605.0,40.28,1787.1,2.7455,1.2251,1.722,828.5,1.2436,18.255,350.1
2020-07-02 19:56:00,0.6922,28.04,1.2474,9120.0,343.0,2164.0,0.7371,62.98,3127.75,1.12555,125.7421875,135.9,49.05,0.009310500000000001,103.1,434.25,100.05,1806.2,1020.0,22265.0,22310.0,10350.5,1432.3,891.5,12.24,1.0598,296.1,157.390625,110.40625,139.15625,217.9375,178.46875,29.2,492.0,25746.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.73,1605.0,40.29,1787.1,2.7455,1.2251,1.723,828.5,1.2436,18.255,350.1
2020-07-02 19:57:00,0.6921,28.04,1.2472,9120.0,343.0,2164.0,0.7371,62.98,3126.75,1.1255,125.7421875,135.9,49.05,0.009310500000000001,103.1,434.25,100.05,1806.2,1020.0,22245.0,22290.0,10347.0,1431.3,891.5,12.24,1.0597,296.1,157.390625,110.40625,139.15625,217.9375,178.46875,29.25,492.0,25737.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.73,1605.0,40.26,1786.8,2.745,1.2251,1.723,828.0,1.2434,18.25,350.1
2020-07-02 19:58:00,0.692,28.04,1.2471,9115.0,343.0,2164.0,0.73705,62.98,3127.0,1.12545,125.7421875,135.9,49.05,0.009311,103.1,434.25,100.05,1806.2,1020.0,22250.0,22285.0,10348.25,1431.5,891.5,12.24,1.0597,296.1,157.390625,110.40625,139.171875,218.03125,178.5,29.25,492.0,25737.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.73,1605.0,40.26,1786.7,2.7445,1.2251,1.724,827.9,1.2434,18.25,350.1
2020-07-02 19:59:00,0.692,28.04,1.247,9115.0,343.0,2164.0,0.73705,62.98,3127.0,1.12545,125.7421875,135.9,49.05,0.009311,103.1,434.25,100.05,1806.2,1020.0,22250.0,22285.0,10348.5,1431.7,891.5,12.24,1.0597,296.1,157.390625,110.40625,139.171875,218.03125,178.53125,29.25,492.0,25738.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.73,1605.0,40.24,1786.6,2.745,1.2251,1.724,827.9,1.243,18.25,350.1
2020-07-02 20:00:00,0.692,28.04,1.247,9125.0,343.0,2164.0,0.737,62.98,3127.25,1.1255,125.7421875,135.9,49.05,0.009310500000000001,103.1,434.25,100.05,1806.2,1020.0,22250.0,22285.0,10350.25,1431.9,891.5,12.24,1.0597,296.1,157.390625,110.40625,139.171875,218.03125,178.53125,29.25,492.0,25742.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.73,1605.0,40.27,1787.0,2.745,1.2251,1.723,827.9,1.243,18.25,350.1
2020-07-02 20:01:00,0.6921,28.04,1.2471,9125.0,343.0,2164.0,0.73705,62.98,3128.75,1.1255,125.7421875,135.9,49.05,0.009309999999999999,103.1,434.25,100.05,1806.2,1021.1,22265.0,22310.0,10355.25,1432.3,891.5,12.24,1.0597,296.1,157.40625,110.40625,139.171875,218.0,178.53125,29.25,492.0,25756.0,175.97,134.78,217.76,40.43,42.76,3292.0,112.095,28.4,366.25,1.2253,1.2436,167.4,42.74,1605.0,40.3,1787.1,2.746,1.2253,1.723,828.0,1.2443,18.255,350.1
2020-07-02 20:02:00,0.6921,28.04,1.2471,9110.0,343.0,2164.0,0.73705,62.98,3128.25,1.12545,125.7421875,135.9,49.05,0.009309999999999999,103.1,434.25,100.05,1806.2,1022.0,22260.0,22300.0,10353.75,1432.0,891.5,12.24,1.0597,296.1,157.375,110.40625,139.171875,217.9375,178.5,29.25,492.0,25753.0,175.97,134.78,217.76,40.43,42.73,3292.0,112.095,28.4,366.25,1.2253,1.2436,167.4,42.74,1605.0,40.28,1787.1,2.7455,1.225,1.723,828.0,1.2443,18.255,350.1
2020-07-02 20:03:00,0.6919,28.04,1.2469,9115.0,343.0,2164.0,0.7369,62.98,3127.5,1.1254,125.7421875,135.9,49.05,0.009311,103.1,434.25,100.05,1806.2,1021.7,22250.0,22290.0,10350.5,1431.8,891.5,12.24,1.0597,296.1,157.375,110.40625,139.171875,217.96875,178.5,29.25,492.0,25746.0,175.97,134.78,217.76,40.43,42.68,3292.0,112.095,28.4,366.25,1.2253,1.2436,167.4,42.67,1605.0,40.24,1786.6,2.7455,1.225,1.723,828.1,1.2443,18.25,350.1
2020-07-02 20:04:00,0.692,28.04,1.2468,9110.0,343.0,2164.0,0.737,62.98,3126.5,1.12545,125.7421875,135.9,49.05,0.009311,103.1,434.25,100.05,1806.2,1021.6,22250.0,22290.0,10347.75,1431.3,891.5,12.24,1.0597,296.1,157.390625,110.40625,139.171875,217.96875,178.5,29.3,492.0,25739.0,175.97,134.78,217.76,40.43,42.66,3292.0,112.095,28.4,366.25,1.2253,1.2436,167.4,42.67,1605.0,40.22,1786.6,2.745,1.225,1.723,827.3,1.2443,18.245,350.1
2020-07-02 20:05:00,0.692,28.04,1.2469,9100.0,343.0,2164.0,0.73705,62.98,3125.25,1.12545,125.75,135.9,49.05,0.009312,103.1,434.25,100.05,1806.2,1021.1,22235.0,22280.0,10344.5,1430.3,891.5,12.24,1.0597,296.1,157.40625,110.40625,139.1875,218.03125,178.53125,29.35,492.0,25725.0,175.97,134.78,217.76,40.43,42.69,3292.0,112.095,28.4,366.25,1.2253,1.2436,167.4,42.67,1605.0,40.24,1786.6,2.744,1.2236,1.723,827.3,1.2443,18.25,350.1
2020-07-02 20:06:00,0.6919,28.04,1.2469,9105.0,343.0,2164.0,0.73695,62.98,3125.25,1.12535,125.75,135.9,49.05,0.009314,103.1,434.25,100.05,1806.2,1021.1,22230.0,22270.0,10344.25,1430.1,891.5,12.24,1.0597,296.1,157.4375,110.41015625,139.1875,218.09375,178.5625,29.35,492.0,25723.0,175.97,134.78,217.76,40.43,42.68,3292.0,112.095,28.4,366.25,1.2253,1.2436,167.4,42.67,1605.0,40.23,1786.5,2.744,1.2236,1.7209999999999999,827.3,1.2443,18.25,350.1
2020-07-02 20:07:00,0.692,28.04,1.2469,9105.0,343.0,2164.0,0.73705,62.98,3124.75,1.1255,125.75,135.9,49.05,0.009313,103.1,434.25,100.05,1806.2,1021.2,22235.0,22280.0,10343.75,1430.3,891.5,12.24,1.0597,296.1,157.421875,110.41015625,139.1875,218.03125,178.53125,29.35,492.0,25719.0,175.97,134.78,217.76,40.43,42.71,3292.0,112.095,28.4,366.25,1.2253,1.2436,167.4,42.67,1605.0,40.24,1786.6,2.7445,1.2236,1.7209999999999999,827.3,1.2443,18.245,350.1
2020-07-02 20:08:00,0.692,28.04,1.2469,9115.0,343.0,2164.0,0.73705,62.98,3125.0,1.1255,125.75,135.9,49.05,0.0093145,103.1,434.25,100.05,1806.2,1021.2,22230.0,22275.0,10345.0,1430.6,891.5,12.24,1.0597,296.1,157.421875,110.41015625,139.1875,218.03125,178.53125,29.35,492.0,25720.0,175.97,134.78,217.76,40.43,42.72,3292.0,112.095,28.4,366.25,1.2253,1.2436,167.4,42.67,1605.0,40.26,1786.8,2.7445,1.2236,1.722,827.3,1.2443,18.245,350.1
2020-07-02 20:09:00,0.6922,28.04,1.247,9115.0,343.0,2164.0,0.7371,62.98,3126.25,1.12555,125.75,135.9,49.05,0.009315,103.1,434.25,100.05,1806.2,1021.2,22235.0,22285.0,10346.5,1431.0,891.5,12.24,1.0598,296.1,157.421875,110.41015625,139.1875,218.0,178.53125,29.35,492.0,25731.0,175.97,134.78,217.76,40.43,42.74,3292.0,112.095,28.4,366.5,1.2253,1.2436,167.4,42.67,1605.0,40.27,1787.0,2.745,1.2243,1.722,827.3,1.2439,18.255,350.1
2020-07-02 20:10:00,0.6922,28.04,1.2471,9110.0,343.0,2164.0,0.7371,62.98,3126.5,1.1257,125.75,135.9,49.05,0.009316,103.1,434.25,100.05,1806.2,1021.2,22235.0,22280.0,10347.75,1431.0,891.5,12.24,1.0599,296.1,157.40625,110.41015625,139.1875,218.03125,178.53125,29.35,492.0,25733.0,175.97,134.78,217.76,40.3,42.76,3292.0,112.095,28.4,366.5,1.2253,1.2436,167.4,42.67,1605.0,40.3,1787.3,2.745,1.225,1.722,827.7,1.2444,18.26,350.1
2020-07-02 20:11:00,0.6924,28.04,1.2472,9110.0,343.0,2164.0,0.7371,62.98,3126.75,1.12565,125.75,135.9,49.05,0.009315,103.1,434.25,100.05,1806.2,1021.0,22235.0,22270.0,10348.25,1430.4,891.5,12.24,1.0599,296.1,157.40625,110.41015625,139.1875,218.03125,178.5,29.3,492.0,25735.0,175.97,134.78,217.76,40.3,42.77,3292.0,112.095,28.4,366.5,1.2253,1.2436,167.4,42.67,1605.0,40.32,1787.5,2.745,1.2253,1.722,828.2,1.2444,18.26,350.1
2020-07-02 20:12:00,0.6923,28.04,1.2472,9110.0,343.0,2164.0,0.7371,62.98,3126.0,1.1257,125.75,135.9,49.05,0.009314,103.1,434.25,100.05,1806.2,1021.0,22235.0,22280.0,10347.75,1431.0,891.5,12.24,1.0599,296.1,157.40625,110.41015625,139.1875,218.03125,178.53125,29.3,492.0,25732.0,175.97,134.78,217.76,40.3,42.74,3292.0,112.095,28.4,366.5,1.2253,1.2436,167.4,42.67,1605.0,40.29,1787.6,2.7465,1.2259,1.723,828.3,1.2444,18.265,350.1
2020-07-02 20:13:00,0.6923,28.04,1.2472,9110.0,343.0,2164.0,0.7371,62.98,3125.0,1.1257,125.75,135.9,49.05,0.0093155,103.1,434.25,100.05,1806.2,1021.0,22240.0,22275.0,10343.75,1430.3,891.5,12.24,1.0599,296.1,157.421875,110.40625,139.1875,218.03125,178.53125,29.3,492.0,25722.0,175.97,134.78,217.76,40.29,42.73,3292.0,112.095,28.4,366.5,1.2253,1.2436,167.4,42.67,1605.0,40.27,1787.5,2.746,1.2254,1.722,827.7,1.245,18.265,350.1
